index,source,timestamp,values
137407,heart_rate,2017-07-13 09:38:39.370,"['65.0', '1']"
150984,heart_rate,2017-07-13 09:38:39.370,"['65.0', '1']"
150985,heart_rate,2017-07-13 09:38:50.327,"['64.0', '1']"
137408,heart_rate,2017-07-13 09:38:50.327,"['64.0', '1']"
137409,heart_rate,2017-07-13 09:38:52.484,"['65.0', '1']"
150986,heart_rate,2017-07-13 09:38:52.484,"['65.0', '1']"
137410,heart_rate,2017-07-13 09:39:04.728,"['70.0', '1']"
150987,heart_rate,2017-07-13 09:39:04.728,"['70.0', '1']"
151001,heart_rate,2017-07-13 09:41:16.307,"['71.0', '1']"
137424,heart_rate,2017-07-13 09:41:16.307,"['71.0', '1']"
137425,heart_rate,2017-07-13 09:41:16.313,"['73.0', '1']"
151002,heart_rate,2017-07-13 09:41:16.313,"['73.0', '1']"
151003,heart_rate,2017-07-13 09:41:16.315,"['74.0', '1']"
137426,heart_rate,2017-07-13 09:41:16.315,"['74.0', '1']"
137427,heart_rate,2017-07-13 09:41:16.466,"['75.0', '1']"
151004,heart_rate,2017-07-13 09:41:16.466,"['75.0', '1']"
137428,heart_rate,2017-07-13 09:41:16.485,"['76.0', '1']"
151005,heart_rate,2017-07-13 09:41:16.485,"['76.0', '1']"
137429,heart_rate,2017-07-13 09:41:16.878,"['77.0', '1']"
151006,heart_rate,2017-07-13 09:41:16.878,"['77.0', '1']"
151007,heart_rate,2017-07-13 09:41:16.883,"['79.0', '1']"
137430,heart_rate,2017-07-13 09:41:16.883,"['79.0', '1']"
137431,heart_rate,2017-07-13 09:41:16.885,"['80.0', '1']"
151008,heart_rate,2017-07-13 09:41:16.885,"['80.0', '1']"
151009,heart_rate,2017-07-13 09:41:16.889,"['83.0', '1']"
137432,heart_rate,2017-07-13 09:41:16.889,"['83.0', '1']"
151010,heart_rate,2017-07-13 09:41:16.891,"['85.0', '1']"
137433,heart_rate,2017-07-13 09:41:16.891,"['85.0', '1']"
137434,heart_rate,2017-07-13 09:41:16.893,"['86.0', '1']"
151011,heart_rate,2017-07-13 09:41:16.893,"['86.0', '1']"
151012,heart_rate,2017-07-13 09:41:17.046,"['88.0', '1']"
137435,heart_rate,2017-07-13 09:41:17.046,"['88.0', '1']"
151013,heart_rate,2017-07-13 09:41:17.060,"['88.0', '3']"
137436,heart_rate,2017-07-13 09:41:17.060,"['88.0', '3']"
151014,heart_rate,2017-07-13 09:41:17.067,"['88.0', '2']"
137437,heart_rate,2017-07-13 09:41:17.067,"['88.0', '2']"
137438,heart_rate,2017-07-13 09:41:17.071,"['87.0', '3']"
151015,heart_rate,2017-07-13 09:41:17.071,"['87.0', '3']"
137439,heart_rate,2017-07-13 09:41:17.074,"['85.0', '3']"
151016,heart_rate,2017-07-13 09:41:17.074,"['85.0', '3']"
151017,heart_rate,2017-07-13 09:41:17.075,"['81.0', '3']"
137440,heart_rate,2017-07-13 09:41:17.075,"['81.0', '3']"
137441,heart_rate,2017-07-13 09:41:17.077,"['80.0', '3']"
151018,heart_rate,2017-07-13 09:41:17.077,"['80.0', '3']"
151019,heart_rate,2017-07-13 09:41:17.265,"['80.0', '2']"
137442,heart_rate,2017-07-13 09:41:17.265,"['80.0', '2']"
151020,heart_rate,2017-07-13 09:41:17.267,"['83.0', '3']"
137443,heart_rate,2017-07-13 09:41:17.267,"['83.0', '3']"
137444,heart_rate,2017-07-13 09:41:17.269,"['84.0', '3']"
151021,heart_rate,2017-07-13 09:41:17.269,"['84.0', '3']"
137445,heart_rate,2017-07-13 09:41:17.452,"['83.0', '3']"
151022,heart_rate,2017-07-13 09:41:17.452,"['83.0', '3']"
137446,heart_rate,2017-07-13 09:41:17.459,"['82.0', '2']"
151023,heart_rate,2017-07-13 09:41:17.459,"['82.0', '2']"
151024,heart_rate,2017-07-13 09:41:17.488,"['80.0', '2']"
137447,heart_rate,2017-07-13 09:41:17.488,"['80.0', '2']"
137448,heart_rate,2017-07-13 09:41:17.494,"['81.0', '2']"
151025,heart_rate,2017-07-13 09:41:17.494,"['81.0', '2']"
151026,heart_rate,2017-07-13 09:41:17.496,"['82.0', '2']"
137449,heart_rate,2017-07-13 09:41:17.496,"['82.0', '2']"
151027,heart_rate,2017-07-13 09:41:17.670,"['84.0', '2']"
137450,heart_rate,2017-07-13 09:41:17.670,"['84.0', '2']"
151028,heart_rate,2017-07-13 09:41:17.673,"['86.0', '2']"
137451,heart_rate,2017-07-13 09:41:17.673,"['86.0', '2']"
151029,heart_rate,2017-07-13 09:41:17.675,"['88.0', '2']"
137452,heart_rate,2017-07-13 09:41:17.675,"['88.0', '2']"
151030,heart_rate,2017-07-13 09:41:17.678,"['89.0', '3']"
137453,heart_rate,2017-07-13 09:41:17.678,"['89.0', '3']"
137454,heart_rate,2017-07-13 09:41:17.680,"['90.0', '3']"
151031,heart_rate,2017-07-13 09:41:17.680,"['90.0', '3']"
151032,heart_rate,2017-07-13 09:41:17.836,"['89.0', '2']"
137455,heart_rate,2017-07-13 09:41:17.836,"['89.0', '2']"
151033,heart_rate,2017-07-13 09:41:17.856,"['89.0', '1']"
137456,heart_rate,2017-07-13 09:41:17.856,"['89.0', '1']"
137457,heart_rate,2017-07-13 09:41:17.860,"['88.0', '1']"
151034,heart_rate,2017-07-13 09:41:17.860,"['88.0', '1']"
151035,heart_rate,2017-07-13 09:41:17.863,"['86.0', '1']"
137458,heart_rate,2017-07-13 09:41:17.863,"['86.0', '1']"
151036,heart_rate,2017-07-13 09:41:17.864,"['85.0', '1']"
137459,heart_rate,2017-07-13 09:41:17.864,"['85.0', '1']"
151037,heart_rate,2017-07-13 09:41:17.866,"['82.0', '1']"
137460,heart_rate,2017-07-13 09:41:17.866,"['82.0', '1']"
151038,heart_rate,2017-07-13 09:41:18.060,"['84.0', '1']"
137461,heart_rate,2017-07-13 09:41:18.060,"['84.0', '1']"
137462,heart_rate,2017-07-13 09:41:18.062,"['83.0', '1']"
151039,heart_rate,2017-07-13 09:41:18.062,"['83.0', '1']"
137463,heart_rate,2017-07-13 09:41:18.068,"['84.0', '1']"
151040,heart_rate,2017-07-13 09:41:18.068,"['84.0', '1']"
151041,heart_rate,2017-07-13 09:41:18.257,"['83.0', '3']"
137464,heart_rate,2017-07-13 09:41:18.257,"['83.0', '3']"
137465,heart_rate,2017-07-13 09:41:18.261,"['84.0', '3']"
151042,heart_rate,2017-07-13 09:41:18.261,"['84.0', '3']"
151043,heart_rate,2017-07-13 09:41:18.263,"['83.0', '3']"
137466,heart_rate,2017-07-13 09:41:18.263,"['83.0', '3']"
151044,heart_rate,2017-07-13 09:41:18.266,"['81.0', '3']"
137467,heart_rate,2017-07-13 09:41:18.266,"['81.0', '3']"
137468,heart_rate,2017-07-13 09:41:18.464,"['81.0', '2']"
151045,heart_rate,2017-07-13 09:41:18.464,"['81.0', '2']"
151046,heart_rate,2017-07-13 09:41:18.466,"['82.0', '2']"
137469,heart_rate,2017-07-13 09:41:18.466,"['82.0', '2']"
137470,heart_rate,2017-07-13 09:41:18.468,"['83.0', '2']"
151047,heart_rate,2017-07-13 09:41:18.468,"['83.0', '2']"
151048,heart_rate,2017-07-13 09:41:18.474,"['82.0', '2']"
137471,heart_rate,2017-07-13 09:41:18.474,"['82.0', '2']"
151049,heart_rate,2017-07-13 09:41:18.477,"['79.0', '3']"
137472,heart_rate,2017-07-13 09:41:18.477,"['79.0', '3']"
151050,heart_rate,2017-07-13 09:41:18.492,"['79.0', '2']"
137473,heart_rate,2017-07-13 09:41:18.492,"['79.0', '2']"
151051,heart_rate,2017-07-13 09:41:18.495,"['79.0', '1']"
137474,heart_rate,2017-07-13 09:41:18.495,"['79.0', '1']"
151052,heart_rate,2017-07-13 09:41:28.641,"['79.0', '2']"
137475,heart_rate,2017-07-13 09:41:28.641,"['79.0', '2']"
151053,heart_rate,2017-07-13 09:41:30.615,"['81.0', '2']"
137476,heart_rate,2017-07-13 09:41:30.615,"['81.0', '2']"
137477,heart_rate,2017-07-13 09:41:31.604,"['82.0', '2']"
151054,heart_rate,2017-07-13 09:41:31.604,"['82.0', '2']"
137478,heart_rate,2017-07-13 09:41:32.791,"['83.0', '2']"
151055,heart_rate,2017-07-13 09:41:32.791,"['83.0', '2']"
151056,heart_rate,2017-07-13 09:41:33.587,"['84.0', '2']"
137479,heart_rate,2017-07-13 09:41:33.587,"['84.0', '2']"
137480,heart_rate,2017-07-13 09:41:34.573,"['82.0', '2']"
151057,heart_rate,2017-07-13 09:41:34.573,"['82.0', '2']"
137481,heart_rate,2017-07-13 09:41:35.745,"['80.0', '3']"
151058,heart_rate,2017-07-13 09:41:35.745,"['80.0', '3']"
151059,heart_rate,2017-07-13 09:41:36.552,"['78.0', '3']"
137482,heart_rate,2017-07-13 09:41:36.552,"['78.0', '3']"
137483,heart_rate,2017-07-13 09:41:39.560,"['79.0', '3']"
151060,heart_rate,2017-07-13 09:41:39.560,"['79.0', '3']"
151062,heart_rate,2017-07-13 09:41:42.883,"['80.0', '3']"
137485,heart_rate,2017-07-13 09:41:42.883,"['80.0', '3']"
151063,heart_rate,2017-07-13 09:41:43.677,"['79.0', '3']"
137486,heart_rate,2017-07-13 09:41:43.677,"['79.0', '3']"
137487,heart_rate,2017-07-13 09:41:45.852,"['79.0', '2']"
151064,heart_rate,2017-07-13 09:41:45.852,"['79.0', '2']"
151065,heart_rate,2017-07-13 09:41:47.636,"['80.0', '1']"
137488,heart_rate,2017-07-13 09:41:47.636,"['80.0', '1']"
137489,heart_rate,2017-07-13 09:41:48.807,"['79.0', '1']"
151066,heart_rate,2017-07-13 09:41:48.807,"['79.0', '1']"
137490,heart_rate,2017-07-13 09:41:57.728,"['80.0', '1']"
151067,heart_rate,2017-07-13 09:41:57.728,"['80.0', '1']"
137497,heart_rate,2017-07-13 09:41:58.900,"['79.0', '1']"
151074,heart_rate,2017-07-13 09:41:58.900,"['79.0', '1']"
137498,heart_rate,2017-07-13 09:42:04.853,"['82.0', '1']"
151075,heart_rate,2017-07-13 09:42:04.853,"['82.0', '1']"
151076,heart_rate,2017-07-13 09:42:06.831,"['81.0', '1']"
137499,heart_rate,2017-07-13 09:42:06.831,"['81.0', '1']"
151077,heart_rate,2017-07-13 09:42:12.793,"['80.0', '1']"
137500,heart_rate,2017-07-13 09:42:12.793,"['80.0', '1']"
151078,heart_rate,2017-07-13 09:42:13.774,"['79.0', '1']"
137501,heart_rate,2017-07-13 09:42:13.774,"['79.0', '1']"
151079,heart_rate,2017-07-13 09:42:14.947,"['78.0', '1']"
137502,heart_rate,2017-07-13 09:42:14.947,"['78.0', '1']"
151080,heart_rate,2017-07-13 09:42:16.925,"['71.0', '1']"
137503,heart_rate,2017-07-13 09:42:16.925,"['71.0', '1']"
151081,heart_rate,2017-07-13 09:42:17.915,"['70.0', '1']"
137504,heart_rate,2017-07-13 09:42:17.915,"['70.0', '1']"
137505,heart_rate,2017-07-13 09:42:32.163,"['69.0', '1']"
151082,heart_rate,2017-07-13 09:42:32.163,"['69.0', '1']"
151122,heart_rate,2017-07-13 09:49:01.908,"['68.0', '1']"
137545,heart_rate,2017-07-13 09:49:01.908,"['68.0', '1']"
137546,heart_rate,2017-07-13 09:49:01.911,"['69.0', '1']"
151123,heart_rate,2017-07-13 09:49:01.911,"['69.0', '1']"
137547,heart_rate,2017-07-13 09:49:01.914,"['68.0', '1']"
151124,heart_rate,2017-07-13 09:49:01.914,"['68.0', '1']"
151126,heart_rate,2017-07-13 09:49:01.924,"['67.0', '1']"
137549,heart_rate,2017-07-13 09:49:01.924,"['67.0', '1']"
151127,heart_rate,2017-07-13 09:49:01.946,"['66.0', '1']"
137550,heart_rate,2017-07-13 09:49:01.946,"['66.0', '1']"
151128,heart_rate,2017-07-13 09:49:02.008,"['67.0', '1']"
137551,heart_rate,2017-07-13 09:49:02.008,"['67.0', '1']"
151129,heart_rate,2017-07-13 09:49:02.012,"['66.0', '1']"
137552,heart_rate,2017-07-13 09:49:02.012,"['66.0', '1']"
137553,heart_rate,2017-07-13 09:49:02.020,"['65.0', '1']"
151130,heart_rate,2017-07-13 09:49:02.020,"['65.0', '1']"
151131,heart_rate,2017-07-13 09:49:02.030,"['64.0', '1']"
137554,heart_rate,2017-07-13 09:49:02.030,"['64.0', '1']"
151132,heart_rate,2017-07-13 09:49:02.085,"['66.0', '1']"
137555,heart_rate,2017-07-13 09:49:02.085,"['66.0', '1']"
137556,heart_rate,2017-07-13 09:49:02.089,"['67.0', '1']"
151133,heart_rate,2017-07-13 09:49:02.089,"['67.0', '1']"
137557,heart_rate,2017-07-13 09:49:02.122,"['68.0', '1']"
151134,heart_rate,2017-07-13 09:49:02.122,"['68.0', '1']"
151135,heart_rate,2017-07-13 09:49:02.147,"['67.0', '1']"
137558,heart_rate,2017-07-13 09:49:02.147,"['67.0', '1']"
137559,heart_rate,2017-07-13 09:49:02.150,"['70.0', '1']"
151136,heart_rate,2017-07-13 09:49:02.150,"['70.0', '1']"
137560,heart_rate,2017-07-13 09:49:02.154,"['68.0', '1']"
151137,heart_rate,2017-07-13 09:49:02.154,"['68.0', '1']"
151138,heart_rate,2017-07-13 09:49:02.156,"['73.0', '1']"
137561,heart_rate,2017-07-13 09:49:02.156,"['73.0', '1']"
137562,heart_rate,2017-07-13 09:49:02.158,"['75.0', '1']"
151139,heart_rate,2017-07-13 09:49:02.158,"['75.0', '1']"
151140,heart_rate,2017-07-13 09:49:02.162,"['76.0', '1']"
137563,heart_rate,2017-07-13 09:49:02.162,"['76.0', '1']"
137564,heart_rate,2017-07-13 09:49:02.164,"['75.0', '1']"
151141,heart_rate,2017-07-13 09:49:02.164,"['75.0', '1']"
151142,heart_rate,2017-07-13 09:49:02.166,"['72.0', '1']"
137565,heart_rate,2017-07-13 09:49:02.166,"['72.0', '1']"
137566,heart_rate,2017-07-13 09:49:02.168,"['71.0', '1']"
151143,heart_rate,2017-07-13 09:49:02.168,"['71.0', '1']"
137567,heart_rate,2017-07-13 09:49:02.170,"['70.0', '1']"
151144,heart_rate,2017-07-13 09:49:02.170,"['70.0', '1']"
151145,heart_rate,2017-07-13 09:49:02.179,"['71.0', '1']"
137568,heart_rate,2017-07-13 09:49:02.179,"['71.0', '1']"
137569,heart_rate,2017-07-13 09:49:02.183,"['74.0', '1']"
151146,heart_rate,2017-07-13 09:49:02.183,"['74.0', '1']"
137570,heart_rate,2017-07-13 09:49:02.188,"['75.0', '1']"
151147,heart_rate,2017-07-13 09:49:02.188,"['75.0', '1']"
151148,heart_rate,2017-07-13 09:49:02.199,"['75.0', '3']"
137571,heart_rate,2017-07-13 09:49:02.199,"['75.0', '3']"
137572,heart_rate,2017-07-13 09:49:02.203,"['74.0', '3']"
151149,heart_rate,2017-07-13 09:49:02.203,"['74.0', '3']"
137573,heart_rate,2017-07-13 09:49:02.213,"['73.0', '3']"
151150,heart_rate,2017-07-13 09:49:02.213,"['73.0', '3']"
137574,heart_rate,2017-07-13 09:49:02.263,"['75.0', '3']"
151151,heart_rate,2017-07-13 09:49:02.263,"['75.0', '3']"
137575,heart_rate,2017-07-13 09:49:02.308,"['73.0', '3']"
151152,heart_rate,2017-07-13 09:49:02.308,"['73.0', '3']"
151153,heart_rate,2017-07-13 09:49:02.310,"['75.0', '3']"
137576,heart_rate,2017-07-13 09:49:02.310,"['75.0', '3']"
151154,heart_rate,2017-07-13 09:49:02.313,"['73.0', '3']"
137577,heart_rate,2017-07-13 09:49:02.313,"['73.0', '3']"
151155,heart_rate,2017-07-13 09:49:02.316,"['74.0', '3']"
137578,heart_rate,2017-07-13 09:49:02.316,"['74.0', '3']"
137579,heart_rate,2017-07-13 09:49:02.318,"['75.0', '3']"
151156,heart_rate,2017-07-13 09:49:02.318,"['75.0', '3']"
151157,heart_rate,2017-07-13 09:49:02.320,"['76.0', '3']"
137580,heart_rate,2017-07-13 09:49:02.320,"['76.0', '3']"
137581,heart_rate,2017-07-13 09:49:02.322,"['77.0', '3']"
151158,heart_rate,2017-07-13 09:49:02.322,"['77.0', '3']"
151159,heart_rate,2017-07-13 09:49:02.324,"['78.0', '3']"
137582,heart_rate,2017-07-13 09:49:02.324,"['78.0', '3']"
137583,heart_rate,2017-07-13 09:49:02.326,"['80.0', '3']"
151160,heart_rate,2017-07-13 09:49:02.326,"['80.0', '3']"
151161,heart_rate,2017-07-13 09:49:02.328,"['78.0', '3']"
137584,heart_rate,2017-07-13 09:49:02.328,"['78.0', '3']"
137585,heart_rate,2017-07-13 09:49:02.330,"['75.0', '3']"
151162,heart_rate,2017-07-13 09:49:02.330,"['75.0', '3']"
151163,heart_rate,2017-07-13 09:49:02.333,"['77.0', '3']"
137586,heart_rate,2017-07-13 09:49:02.333,"['77.0', '3']"
137587,heart_rate,2017-07-13 09:49:02.335,"['75.0', '3']"
151164,heart_rate,2017-07-13 09:49:02.335,"['75.0', '3']"
137588,heart_rate,2017-07-13 09:49:02.337,"['77.0', '3']"
151165,heart_rate,2017-07-13 09:49:02.337,"['77.0', '3']"
137589,heart_rate,2017-07-13 09:49:02.339,"['75.0', '3']"
151166,heart_rate,2017-07-13 09:49:02.339,"['75.0', '3']"
137590,heart_rate,2017-07-13 09:49:02.341,"['76.0', '3']"
151167,heart_rate,2017-07-13 09:49:02.341,"['76.0', '3']"
137591,heart_rate,2017-07-13 09:49:02.343,"['75.0', '3']"
151168,heart_rate,2017-07-13 09:49:02.343,"['75.0', '3']"
137592,heart_rate,2017-07-13 09:49:02.346,"['75.0', '2']"
151169,heart_rate,2017-07-13 09:49:02.346,"['75.0', '2']"
137593,heart_rate,2017-07-13 09:49:02.348,"['75.0', '1']"
151170,heart_rate,2017-07-13 09:49:02.348,"['75.0', '1']"
137594,heart_rate,2017-07-13 09:49:02.350,"['74.0', '1']"
151171,heart_rate,2017-07-13 09:49:02.350,"['74.0', '1']"
137595,heart_rate,2017-07-13 09:49:02.353,"['76.0', '1']"
151172,heart_rate,2017-07-13 09:49:02.353,"['76.0', '1']"
137596,heart_rate,2017-07-13 09:49:02.356,"['79.0', '1']"
151173,heart_rate,2017-07-13 09:49:02.356,"['79.0', '1']"
137597,heart_rate,2017-07-13 09:49:02.358,"['77.0', '1']"
151174,heart_rate,2017-07-13 09:49:02.358,"['77.0', '1']"
137598,heart_rate,2017-07-13 09:49:02.360,"['76.0', '1']"
151175,heart_rate,2017-07-13 09:49:02.360,"['76.0', '1']"
151176,heart_rate,2017-07-13 09:49:02.361,"['75.0', '1']"
137599,heart_rate,2017-07-13 09:49:02.361,"['75.0', '1']"
137600,heart_rate,2017-07-13 09:49:02.363,"['71.0', '1']"
151177,heart_rate,2017-07-13 09:49:02.363,"['71.0', '1']"
137601,heart_rate,2017-07-13 09:49:02.365,"['70.0', '1']"
151178,heart_rate,2017-07-13 09:49:02.365,"['70.0', '1']"
137602,heart_rate,2017-07-13 09:49:02.368,"['71.0', '3']"
151179,heart_rate,2017-07-13 09:49:02.368,"['71.0', '3']"
137603,heart_rate,2017-07-13 09:49:02.372,"['70.0', '3']"
151180,heart_rate,2017-07-13 09:49:02.372,"['70.0', '3']"
137604,heart_rate,2017-07-13 09:49:02.376,"['71.0', '3']"
151181,heart_rate,2017-07-13 09:49:02.376,"['71.0', '3']"
151182,heart_rate,2017-07-13 09:49:02.378,"['70.0', '3']"
137605,heart_rate,2017-07-13 09:49:02.378,"['70.0', '3']"
151183,heart_rate,2017-07-13 09:49:02.380,"['75.0', '3']"
137606,heart_rate,2017-07-13 09:49:02.380,"['75.0', '3']"
137607,heart_rate,2017-07-13 09:49:02.383,"['74.0', '3']"
151184,heart_rate,2017-07-13 09:49:02.383,"['74.0', '3']"
151185,heart_rate,2017-07-13 09:49:02.387,"['75.0', '3']"
137608,heart_rate,2017-07-13 09:49:02.387,"['75.0', '3']"
137609,heart_rate,2017-07-13 09:49:02.399,"['77.0', '3']"
151186,heart_rate,2017-07-13 09:49:02.399,"['77.0', '3']"
151187,heart_rate,2017-07-13 09:49:02.408,"['76.0', '3']"
137610,heart_rate,2017-07-13 09:49:02.408,"['76.0', '3']"
151188,heart_rate,2017-07-13 09:49:02.417,"['75.0', '3']"
137611,heart_rate,2017-07-13 09:49:02.417,"['75.0', '3']"
137612,heart_rate,2017-07-13 09:49:02.473,"['72.0', '3']"
151189,heart_rate,2017-07-13 09:49:02.473,"['72.0', '3']"
137613,heart_rate,2017-07-13 09:49:02.480,"['71.0', '3']"
151190,heart_rate,2017-07-13 09:49:02.480,"['71.0', '3']"
137614,heart_rate,2017-07-13 09:49:02.483,"['69.0', '3']"
151191,heart_rate,2017-07-13 09:49:02.483,"['69.0', '3']"
137615,heart_rate,2017-07-13 09:49:02.485,"['70.0', '3']"
151192,heart_rate,2017-07-13 09:49:02.485,"['70.0', '3']"
151193,heart_rate,2017-07-13 09:49:02.487,"['69.0', '3']"
137616,heart_rate,2017-07-13 09:49:02.487,"['69.0', '3']"
137617,heart_rate,2017-07-13 09:49:02.489,"['70.0', '3']"
151194,heart_rate,2017-07-13 09:49:02.489,"['70.0', '3']"
137618,heart_rate,2017-07-13 09:49:02.490,"['71.0', '3']"
151195,heart_rate,2017-07-13 09:49:02.490,"['71.0', '3']"
137619,heart_rate,2017-07-13 09:49:02.494,"['72.0', '3']"
151196,heart_rate,2017-07-13 09:49:02.494,"['72.0', '3']"
137620,heart_rate,2017-07-13 09:49:02.496,"['75.0', '3']"
151197,heart_rate,2017-07-13 09:49:02.496,"['75.0', '3']"
137621,heart_rate,2017-07-13 09:49:02.499,"['74.0', '3']"
151198,heart_rate,2017-07-13 09:49:02.499,"['74.0', '3']"
137622,heart_rate,2017-07-13 09:49:02.501,"['75.0', '2']"
151199,heart_rate,2017-07-13 09:49:02.501,"['75.0', '2']"
137623,heart_rate,2017-07-13 09:49:02.503,"['75.0', '1']"
151200,heart_rate,2017-07-13 09:49:02.503,"['75.0', '1']"
137624,heart_rate,2017-07-13 09:49:02.506,"['74.0', '1']"
151201,heart_rate,2017-07-13 09:49:02.506,"['74.0', '1']"
137625,heart_rate,2017-07-13 09:49:02.513,"['75.0', '1']"
151202,heart_rate,2017-07-13 09:49:02.513,"['75.0', '1']"
137626,heart_rate,2017-07-13 09:49:02.521,"['78.0', '1']"
151203,heart_rate,2017-07-13 09:49:02.521,"['78.0', '1']"
137627,heart_rate,2017-07-13 09:49:02.525,"['79.0', '1']"
151204,heart_rate,2017-07-13 09:49:02.525,"['79.0', '1']"
151205,heart_rate,2017-07-13 09:49:02.529,"['80.0', '1']"
137628,heart_rate,2017-07-13 09:49:02.529,"['80.0', '1']"
137629,heart_rate,2017-07-13 09:49:02.542,"['80.0', '3']"
151206,heart_rate,2017-07-13 09:49:02.542,"['80.0', '3']"
151207,heart_rate,2017-07-13 09:49:02.545,"['79.0', '3']"
137630,heart_rate,2017-07-13 09:49:02.545,"['79.0', '3']"
137631,heart_rate,2017-07-13 09:49:02.549,"['78.0', '3']"
151208,heart_rate,2017-07-13 09:49:02.549,"['78.0', '3']"
137632,heart_rate,2017-07-13 09:49:02.553,"['76.0', '2']"
151209,heart_rate,2017-07-13 09:49:02.553,"['76.0', '2']"
137633,heart_rate,2017-07-13 09:49:02.558,"['75.0', '2']"
151210,heart_rate,2017-07-13 09:49:02.558,"['75.0', '2']"
137634,heart_rate,2017-07-13 09:49:02.570,"['76.0', '2']"
151211,heart_rate,2017-07-13 09:49:02.570,"['76.0', '2']"
151212,heart_rate,2017-07-13 09:49:02.573,"['78.0', '2']"
137635,heart_rate,2017-07-13 09:49:02.573,"['78.0', '2']"
151213,heart_rate,2017-07-13 09:49:02.578,"['79.0', '3']"
137636,heart_rate,2017-07-13 09:49:02.578,"['79.0', '3']"
151214,heart_rate,2017-07-13 09:49:02.583,"['79.0', '2']"
137637,heart_rate,2017-07-13 09:49:02.583,"['79.0', '2']"
137638,heart_rate,2017-07-13 09:49:02.603,"['78.0', '2']"
151215,heart_rate,2017-07-13 09:49:02.603,"['78.0', '2']"
137639,heart_rate,2017-07-13 09:49:02.606,"['77.0', '2']"
151216,heart_rate,2017-07-13 09:49:02.606,"['77.0', '2']"
137640,heart_rate,2017-07-13 09:49:02.616,"['75.0', '3']"
151217,heart_rate,2017-07-13 09:49:02.616,"['75.0', '3']"
137641,heart_rate,2017-07-13 09:49:02.620,"['74.0', '3']"
151218,heart_rate,2017-07-13 09:49:02.620,"['74.0', '3']"
137642,heart_rate,2017-07-13 09:49:02.625,"['75.0', '3']"
151219,heart_rate,2017-07-13 09:49:02.625,"['75.0', '3']"
151220,heart_rate,2017-07-13 09:49:02.628,"['74.0', '3']"
137643,heart_rate,2017-07-13 09:49:02.628,"['74.0', '3']"
151221,heart_rate,2017-07-13 09:49:02.640,"['74.0', '2']"
137644,heart_rate,2017-07-13 09:49:02.640,"['74.0', '2']"
151222,heart_rate,2017-07-13 09:49:02.657,"['74.0', '1']"
137645,heart_rate,2017-07-13 09:49:02.657,"['74.0', '1']"
137646,heart_rate,2017-07-13 09:49:02.661,"['77.0', '1']"
151223,heart_rate,2017-07-13 09:49:02.661,"['77.0', '1']"
137647,heart_rate,2017-07-13 09:49:02.663,"['76.0', '1']"
151224,heart_rate,2017-07-13 09:49:02.663,"['76.0', '1']"
151225,heart_rate,2017-07-13 09:49:02.665,"['80.0', '1']"
137648,heart_rate,2017-07-13 09:49:02.665,"['80.0', '1']"
151226,heart_rate,2017-07-13 09:49:02.699,"['79.0', '1']"
137649,heart_rate,2017-07-13 09:49:02.699,"['79.0', '1']"
137650,heart_rate,2017-07-13 09:49:02.732,"['76.0', '1']"
151227,heart_rate,2017-07-13 09:49:02.732,"['76.0', '1']"
151228,heart_rate,2017-07-13 09:49:02.736,"['74.0', '1']"
137651,heart_rate,2017-07-13 09:49:02.736,"['74.0', '1']"
151229,heart_rate,2017-07-13 09:49:02.740,"['72.0', '1']"
137652,heart_rate,2017-07-13 09:49:02.740,"['72.0', '1']"
151230,heart_rate,2017-07-13 09:49:02.759,"['71.0', '1']"
137653,heart_rate,2017-07-13 09:49:02.759,"['71.0', '1']"
151231,heart_rate,2017-07-13 09:49:02.767,"['72.0', '1']"
137654,heart_rate,2017-07-13 09:49:02.767,"['72.0', '1']"
151232,heart_rate,2017-07-13 09:49:02.798,"['75.0', '1']"
137655,heart_rate,2017-07-13 09:49:02.798,"['75.0', '1']"
137656,heart_rate,2017-07-13 09:49:02.872,"['74.0', '1']"
151233,heart_rate,2017-07-13 09:49:02.872,"['74.0', '1']"
137657,heart_rate,2017-07-13 09:49:02.967,"['73.0', '1']"
151234,heart_rate,2017-07-13 09:49:02.967,"['73.0', '1']"
137658,heart_rate,2017-07-13 09:49:02.972,"['72.0', '1']"
151235,heart_rate,2017-07-13 09:49:02.972,"['72.0', '1']"
137659,heart_rate,2017-07-13 09:49:02.991,"['67.0', '1']"
151236,heart_rate,2017-07-13 09:49:02.991,"['67.0', '1']"
137660,heart_rate,2017-07-13 09:49:03.031,"['61.0', '1']"
151237,heart_rate,2017-07-13 09:49:03.031,"['61.0', '1']"
151238,heart_rate,2017-07-13 09:49:03.033,"['59.0', '1']"
137661,heart_rate,2017-07-13 09:49:03.033,"['59.0', '1']"
137662,heart_rate,2017-07-13 09:49:03.084,"['58.0', '1']"
151239,heart_rate,2017-07-13 09:49:03.084,"['58.0', '1']"
137663,heart_rate,2017-07-13 09:49:03.102,"['58.0', '2']"
151240,heart_rate,2017-07-13 09:49:03.102,"['58.0', '2']"
137664,heart_rate,2017-07-13 09:49:03.117,"['57.0', '2']"
151241,heart_rate,2017-07-13 09:49:03.117,"['57.0', '2']"
137665,heart_rate,2017-07-13 09:49:03.247,"['57.0', '1']"
151242,heart_rate,2017-07-13 09:49:03.247,"['57.0', '1']"
137666,heart_rate,2017-07-13 09:49:03.256,"['58.0', '1']"
