,index,source,timestamp,values,activity
9409,32267,heart_rate,05:46.7,"['90.0', '1']",Walk
9410,32268,heart_rate,05:47.9,"['89.0', '1']",Walk
9411,32269,heart_rate,05:50.8,"['90.0', '1']",Walk
9412,32270,heart_rate,05:52.8,"['91.0', '1']",Walk
9413,32271,heart_rate,05:55.8,"['95.0', '1']",Walk
9414,32272,heart_rate,05:57.9,"['96.0', '1']",Walk
9415,32281,heart_rate,05:58.7,"['100.0', '1']",Walk
9416,32285,heart_rate,05:59.7,"['101.0', '1']",Walk
9417,32287,heart_rate,06:02.1,"['102.0', '1']",Walk
9418,32288,heart_rate,06:02.9,"['104.0', '1']",Walk
9419,32289,heart_rate,06:11.0,"['110.0', '1']",Walk
9420,32290,heart_rate,06:14.0,"['111.0', '1']",Walk
9421,32291,heart_rate,06:30.0,"['110.0', '1']",Walk
9422,32304,heart_rate,06:42.1,"['105.0', '1']",Walk
9423,32305,heart_rate,06:50.2,"['104.0', '1']",Walk
9424,32306,heart_rate,06:55.1,"['103.0', '1']",Walk
9425,32317,heart_rate,07:02.3,"['102.0', '1']",Walk
9426,32318,heart_rate,07:05.2,"['95.0', '1']",Walk
9427,32319,heart_rate,07:06.2,"['91.0', '1']",Walk
9428,32320,heart_rate,07:12.4,"['90.0', '1']",Walk
9429,32321,heart_rate,07:13.3,"['85.0', '1']",Walk
9430,32322,heart_rate,07:14.5,"['83.0', '1']",Walk
9431,32323,heart_rate,07:15.3,"['82.0', '1']",Walk
9432,32324,heart_rate,07:21.7,"['81.0', '1']",Walk
9433,32325,heart_rate,07:24.6,"['82.0', '1']",Walk
9434,32326,heart_rate,07:27.6,"['83.0', '1']",Walk
9435,32327,heart_rate,07:29.4,"['84.0', '1']",Walk
9436,32328,heart_rate,07:30.6,"['86.0', '1']",Walk
9437,32329,heart_rate,07:31.4,"['87.0', '1']",Walk
9438,32330,heart_rate,07:36.5,"['87.0', '2']",Walk
9439,32331,heart_rate,07:39.5,"['87.0', '1']",Walk
9440,32332,heart_rate,07:44.8,"['86.0', '1']",Walk
9441,32333,heart_rate,07:51.5,"['79.0', '1']",Walk
9442,32345,heart_rate,08:11.7,"['80.0', '1']",Walk
9443,32346,heart_rate,08:18.1,"['82.0', '1']",Walk
9444,32347,heart_rate,08:37.1,"['81.0', '1']",Walk
9445,32348,heart_rate,08:43.0,"['81.0', '0']",Walk
9446,32349,heart_rate,08:48.9,"['80.0', '1']",Walk
9447,32350,heart_rate,08:50.1,"['81.0', '1']",Walk
9448,32351,heart_rate,08:50.9,"['82.0', '1']",Walk
9449,32352,heart_rate,08:54.3,"['83.0', '1']",Walk
9450,32364,heart_rate,09:01.0,"['85.0', '1']",Walk
9451,32365,heart_rate,09:02.0,"['86.0', '1']",Walk
9452,32366,heart_rate,09:13.3,"['85.0', '1']",Walk
9453,32367,heart_rate,09:14.1,"['86.0', '1']",Walk
9454,32368,heart_rate,09:19.2,"['85.0', '1']",Walk
9455,32369,heart_rate,09:20.4,"['94.0', '1']",Walk
9456,32370,heart_rate,09:21.2,"['97.0', '1']",Walk
9457,32371,heart_rate,09:22.2,"['100.0', '1']",Walk
9458,32372,heart_rate,09:24.2,"['99.0', '1']",Walk
9459,32382,heart_rate,09:30.5,"['93.0', '1']",Walk
9460,32383,heart_rate,09:31.3,"['88.0', '1']",Walk
9461,32400,heart_rate,09:37.6,"['85.0', '1']",Walk
9462,32416,heart_rate,09:43.6,"['83.0', '1']",Walk
9463,32422,heart_rate,09:44.3,"['82.0', '1']",Walk
9464,32428,heart_rate,09:45.3,"['81.0', '1']",Walk
9465,32433,heart_rate,09:51.5,"['79.0', '1']",Walk
9466,32453,heart_rate,10:00.8,"['77.0', '1']",Walk
9467,32458,heart_rate,10:02.6,"['76.0', '1']",Walk
9468,32461,heart_rate,10:04.5,"['78.0', '1']",Walk
9469,32471,heart_rate,10:14.6,"['79.0', '1']",Walk
9470,32472,heart_rate,10:31.7,"['81.0', '1']",Walk
9471,32473,heart_rate,10:33.7,"['77.0', '1']",Walk
9472,32481,heart_rate,10:34.8,"['76.0', '1']",Walk
9473,32482,heart_rate,10:37.0,"['74.0', '1']",Walk
9474,32483,heart_rate,10:37.8,"['73.0', '1']",Walk
9475,32484,heart_rate,10:38.8,"['72.0', '1']",Walk
9476,32485,heart_rate,10:44.7,"['73.0', '1']",Walk
9477,32486,heart_rate,10:53.8,"['72.0', '1']",Walk
9478,32487,heart_rate,10:56.0,"['70.0', '1']",Walk
9479,32495,heart_rate,11:03.1,"['69.0', '1']",Walk
9480,32496,heart_rate,11:03.9,"['71.0', '1']",Walk
9481,32497,heart_rate,11:06.9,"['70.0', '1']",Walk
9482,32498,heart_rate,11:29.3,"['69.0', '1']",Walk
9483,32499,heart_rate,11:31.1,"['70.0', '1']",Walk
9484,32500,heart_rate,11:35.2,"['76.0', '1']",Walk
9485,32501,heart_rate,11:36.4,"['80.0', '1']",Walk
9486,32502,heart_rate,11:47.3,"['81.0', '1']",Walk
9487,32503,heart_rate,11:51.2,"['83.0', '1']",Walk
9488,32504,heart_rate,11:54.4,"['84.0', '1']",Walk
9489,32514,heart_rate,12:09.6,"['82.0', '1']",Walk
9490,32515,heart_rate,12:23.4,"['83.0', '1']",Walk
9491,32524,heart_rate,12:25.6,"['84.0', '1']",Walk
9492,32525,heart_rate,12:37.8,"['83.0', '1']",Walk
9493,32526,heart_rate,12:48.7,"['82.0', '1']",Walk
9494,32534,heart_rate,13:04.7,"['83.0', '1']",Walk
9495,32535,heart_rate,13:21.1,"['75.0', '1']",Walk
9496,32536,heart_rate,13:36.0,"['74.0', '1']",Walk
9497,32546,heart_rate,13:46.0,"['75.0', '1']",Walk
9498,32565,heart_rate,14:01.1,"['77.0', '1']",Walk
9499,32575,heart_rate,16:14.7,"['76.0', '1']",Walk
9500,32576,heart_rate,16:15.1,"['73.0', '1']",Walk
9501,32577,heart_rate,16:15.1,"['72.0', '1']",Walk
9502,32578,heart_rate,16:15.1,"['70.0', '1']",Walk
9503,32579,heart_rate,16:15.1,"['68.0', '1']",Walk
9504,32580,heart_rate,16:15.1,"['67.0', '1']",Walk
9505,32581,heart_rate,16:15.1,"['66.0', '1']",Walk
9506,32582,heart_rate,16:15.1,"['64.0', '1']",Walk
9507,32583,heart_rate,16:15.2,"['63.0', '1']",Walk
9508,32584,heart_rate,16:15.2,"['62.0', '1']",Walk
9509,32585,heart_rate,16:15.2,"['63.0', '1']",Walk
9510,32586,heart_rate,16:15.6,"['62.0', '1']",Walk
9511,32587,heart_rate,16:16.0,"['61.0', '1']",Walk
9512,32588,heart_rate,16:16.0,"['56.0', '1']",Walk
9513,32589,heart_rate,16:16.0,"['54.0', '1']",Walk
9514,32590,heart_rate,16:16.0,"['53.0', '1']",Walk
9515,32591,heart_rate,16:16.0,"['51.0', '1']",Walk
9516,32592,heart_rate,16:16.0,"['50.0', '1']",Walk
9517,32593,heart_rate,16:16.0,"['50.0', '2']",Walk
9518,32594,heart_rate,16:16.2,"['50.0', '1']",Walk
9519,32595,heart_rate,16:16.2,"['50.0', '2']",Walk
9520,32596,heart_rate,16:16.2,"['51.0', '2']",Walk
9521,32597,heart_rate,16:16.2,"['51.0', '1']",Walk
9522,32598,heart_rate,16:26.2,"['52.0', '1']",Walk
9523,32599,heart_rate,16:34.2,"['54.0', '1']",Walk
9524,32600,heart_rate,16:37.4,"['55.0', '1']",Walk
9525,32601,heart_rate,16:45.4,"['56.0', '1']",Walk
9526,32602,heart_rate,16:48.3,"['57.0', '1']",Walk
9527,32603,heart_rate,16:50.7,"['58.0', '1']",Walk
9528,32604,heart_rate,16:51.5,"['59.0', '1']",Walk
9529,32605,heart_rate,16:53.5,"['61.0', '1']",Walk
9530,32607,heart_rate,16:54.5,"['62.0', '2']",Walk
9531,32608,heart_rate,16:56.4,"['62.0', '1']",Walk
9532,32609,heart_rate,17:19.7,"['63.0', '1']",Walk
9533,32610,heart_rate,17:26.8,"['62.0', '1']",Walk
9534,32642,heart_rate,31:35.3,"['65.0', '1']",Walk
9535,32643,heart_rate,31:35.3,"['64.0', '1']",Walk
9536,32644,heart_rate,31:35.3,"['63.0', '1']",Walk
9537,32645,heart_rate,31:35.3,"['62.0', '1']",Walk
9538,32646,heart_rate,31:35.3,"['59.0', '1']",Walk
9539,32647,heart_rate,31:35.3,"['57.0', '1']",Walk
9540,32648,heart_rate,31:35.3,"['58.0', '1']",Walk
9541,32649,heart_rate,31:35.3,"['59.0', '1']",Walk
9542,32650,heart_rate,31:35.3,"['60.0', '1']",Walk
9543,32651,heart_rate,31:35.3,"['59.0', '1']",Walk
9544,32652,heart_rate,31:35.3,"['60.0', '1']",Walk
9545,32653,heart_rate,31:35.3,"['55.0', '1']",Walk
9546,32654,heart_rate,31:35.3,"['52.0', '1']",Walk
9547,32655,heart_rate,31:35.3,"['53.0', '1']",Walk
9548,32656,heart_rate,31:35.3,"['54.0', '1']",Walk
9549,32657,heart_rate,31:35.3,"['55.0', '1']",Walk
9550,32658,heart_rate,31:35.3,"['53.0', '1']",Walk
9551,32659,heart_rate,31:35.3,"['52.0', '1']",Walk
9552,32660,heart_rate,31:35.3,"['52.0', '2']",Walk
9553,32661,heart_rate,31:35.3,"['52.0', '1']",Walk
9554,32662,heart_rate,31:35.3,"['51.0', '1']",Walk
9555,32663,heart_rate,31:35.3,"['52.0', '1']",Walk
9556,32664,heart_rate,31:35.3,"['51.0', '1']",Walk
9557,32665,heart_rate,31:35.3,"['50.0', '1']",Walk
9558,32666,heart_rate,31:35.3,"['51.0', '1']",Walk
9559,32667,heart_rate,31:35.3,"['51.0', '2']",Walk
9560,32668,heart_rate,31:35.3,"['51.0', '1']",Walk
9561,32669,heart_rate,31:35.3,"['52.0', '1']",Walk
9562,32670,heart_rate,31:35.3,"['48.0', '1']",Walk
9563,32671,heart_rate,31:35.4,"['51.0', '1']",Walk
9564,32672,heart_rate,31:35.4,"['52.0', '1']",Walk
9565,32673,heart_rate,31:35.4,"['53.0', '1']",Walk
9566,32674,heart_rate,31:35.4,"['54.0', '1']",Walk
9567,32675,heart_rate,31:35.4,"['55.0', '1']",Walk
9568,32676,heart_rate,31:35.4,"['56.0', '1']",Walk
9569,32677,heart_rate,31:35.4,"['57.0', '1']",Walk
9570,32678,heart_rate,31:35.4,"['56.0', '1']",Walk
9571,32679,heart_rate,31:35.4,"['65.0', '1']",Walk
9572,32680,heart_rate,31:35.4,"['68.0', '1']",Walk
9573,32681,heart_rate,31:35.5,"['69.0', '1']",Walk
9574,32682,heart_rate,31:35.5,"['73.0', '1']",Walk
9575,32683,heart_rate,31:35.5,"['79.0', '3']",Walk
9576,32684,heart_rate,31:35.5,"['79.0', '2']",Walk
9577,32685,heart_rate,31:35.5,"['80.0', '2']",Walk
9578,32686,heart_rate,31:35.5,"['81.0', '2']",Walk
9579,32688,heart_rate,31:35.5,"['82.0', '2']",Walk
9580,32689,heart_rate,31:35.5,"['82.0', '1']",Walk
9581,32690,heart_rate,31:35.5,"['84.0', '1']",Walk
9582,32691,heart_rate,31:35.6,"['79.0', '1']",Walk
9583,32692,heart_rate,31:35.6,"['78.0', '1']",Walk
9584,32693,heart_rate,31:35.6,"['79.0', '1']",Walk
9585,32694,heart_rate,31:35.6,"['82.0', '1']",Walk
9586,32695,heart_rate,31:35.6,"['79.0', '1']",Walk
9587,32696,heart_rate,31:35.6,"['78.0', '1']",Walk
9588,32697,heart_rate,31:35.6,"['77.0', '1']",Walk
9589,32698,heart_rate,31:35.6,"['74.0', '1']",Walk
9590,32699,heart_rate,31:35.6,"['72.0', '1']",Walk
9591,32700,heart_rate,31:35.6,"['71.0', '1']",Walk
9592,32701,heart_rate,31:35.6,"['72.0', '1']",Walk
9593,32702,heart_rate,31:35.6,"['73.0', '1']",Walk
9594,32703,heart_rate,31:35.7,"['76.0', '1']",Walk
9595,32704,heart_rate,31:35.8,"['73.0', '1']",Walk
9596,32705,heart_rate,31:35.8,"['75.0', '1']",Walk
9597,32706,heart_rate,31:35.8,"['73.0', '1']",Walk
9598,32707,heart_rate,31:35.8,"['79.0', '1']",Walk
9599,32708,heart_rate,31:35.8,"['82.0', '1']",Walk
9600,32709,heart_rate,31:35.8,"['84.0', '1']",Walk
9601,32710,heart_rate,31:35.8,"['85.0', '1']",Walk
9602,32711,heart_rate,31:35.8,"['84.0', '3']",Walk
9603,32712,heart_rate,31:35.8,"['83.0', '3']",Walk
9604,32713,heart_rate,31:35.8,"['82.0', '3']",Walk
9605,32714,heart_rate,31:35.8,"['83.0', '2']",Walk
9606,32715,heart_rate,31:35.8,"['84.0', '3']",Walk
9607,32716,heart_rate,31:35.8,"['85.0', '3']",Walk
9608,32717,heart_rate,31:35.8,"['85.0', '2']",Walk
9609,32718,heart_rate,31:35.8,"['86.0', '2']",Walk
9610,32719,heart_rate,31:35.8,"['87.0', '2']",Walk
9611,32720,heart_rate,31:35.8,"['88.0', '2']",Walk
9612,32721,heart_rate,31:35.8,"['88.0', '1']",Walk
9613,32722,heart_rate,31:35.8,"['89.0', '1']",Walk
9614,32723,heart_rate,31:35.9,"['88.0', '1']",Walk
9615,32724,heart_rate,31:35.9,"['82.0', '1']",Walk
9616,32725,heart_rate,31:35.9,"['81.0', '1']",Walk
9617,32726,heart_rate,31:35.9,"['81.0', '2']",Walk
9618,32727,heart_rate,31:35.9,"['81.0', '1']",Walk
9619,32728,heart_rate,31:35.9,"['82.0', '1']",Walk
9620,32729,heart_rate,31:35.9,"['83.0', '1']",Walk
9621,32730,heart_rate,31:35.9,"['84.0', '1']",Walk
9622,32731,heart_rate,31:36.0,"['83.0', '1']",Walk
9623,32732,heart_rate,31:36.0,"['84.0', '1']",Walk
9624,32733,heart_rate,31:36.0,"['85.0', '1']",Walk
9625,32734,heart_rate,31:36.0,"['86.0', '1']",Walk
9626,32735,heart_rate,31:36.0,"['87.0', '1']",Walk
9627,32736,heart_rate,31:36.0,"['88.0', '1']",Walk
9628,32737,heart_rate,31:36.1,"['87.0', '1']",Walk
9629,32738,heart_rate,31:36.1,"['86.0', '1']",Walk
9630,32739,heart_rate,31:36.2,"['83.0', '1']",Walk
9631,32740,heart_rate,31:36.3,"['82.0', '1']",Walk
9632,32741,heart_rate,31:36.3,"['80.0', '1']",Walk
9633,32742,heart_rate,31:36.3,"['75.0', '1']",Walk
9634,32743,heart_rate,31:36.3,"['73.0', '1']",Walk
9635,32744,heart_rate,31:36.3,"['72.0', '1']",Walk
9636,32745,heart_rate,31:36.3,"['71.0', '1']",Walk
9637,32746,heart_rate,31:36.3,"['71.0', '2']",Walk
9638,32747,heart_rate,31:36.4,"['71.0', '1']",Walk
9639,32754,heart_rate,32:29.8,"['69.0', '1']",Walk
9640,32755,heart_rate,32:29.8,"['70.0', '1']",Walk
9641,32756,heart_rate,32:29.8,"['69.0', '1']",Walk
9642,32757,heart_rate,32:30.0,"['71.0', '1']",Walk
9643,32758,heart_rate,32:30.0,"['72.0', '1']",Walk
9644,32765,heart_rate,32:36.0,"['70.0', '1']",Walk
9645,32766,heart_rate,32:37.0,"['69.0', '1']",Walk
9646,32767,heart_rate,32:53.0,"['71.0', '1']",Walk
9647,32776,heart_rate,33:00.3,"['70.0', '1']",Walk
9648,32777,heart_rate,33:07.5,"['73.0', '1']",Walk
9649,32778,heart_rate,33:08.3,"['75.0', '1']",Walk
9650,32779,heart_rate,33:10.5,"['78.0', '1']",Walk
9651,32780,heart_rate,33:12.2,"['79.0', '1']",Walk
9652,32781,heart_rate,33:13.4,"['78.0', '1']",Walk
9653,32783,heart_rate,33:16.4,"['77.0', '1']",Walk
9654,32784,heart_rate,33:25.3,"['76.0', '1']",Walk
9655,32785,heart_rate,33:33.6,"['78.0', '1']",Walk
9656,32786,heart_rate,33:34.4,"['77.0', '1']",Walk
9657,32787,heart_rate,33:50.5,"['76.0', '1']",Walk
9658,32789,heart_rate,33:56.8,"['77.0', '1']",Walk
9659,32790,heart_rate,33:57.6,"['76.0', '1']",Walk
9660,32797,heart_rate,34:17.7,"['77.0', '1']",Walk
9661,32798,heart_rate,34:18.7,"['76.0', '1']",Walk
9662,32799,heart_rate,34:27.0,"['75.0', '1']",Walk
9663,32800,heart_rate,34:27.8,"['76.0', '0']",Walk
9664,32802,heart_rate,34:33.8,"['75.0', '0']",Walk
9665,32803,heart_rate,34:34.8,"['76.0', '0']",Walk
9666,32804,heart_rate,34:36.0,"['75.0', '0']",Walk
9667,32805,heart_rate,34:43.1,"['71.0', '1']",Walk
9668,32806,heart_rate,34:44.9,"['65.0', '1']",Walk
9669,32807,heart_rate,34:46.1,"['64.0', '1']",Walk
9670,32808,heart_rate,34:51.0,"['63.0', '1']",Walk
9671,32809,heart_rate,34:57.0,"['66.0', '1']",Walk
9672,32810,heart_rate,34:58.1,"['71.0', '1']",Walk
9673,32817,heart_rate,35:04.1,"['72.0', '1']",Walk
9674,32818,heart_rate,35:05.3,"['74.0', '1']",Walk
9675,32819,heart_rate,35:08.3,"['73.0', '1']",Walk
9676,32820,heart_rate,35:09.1,"['72.0', '1']",Walk
9677,32821,heart_rate,35:10.1,"['71.0', '1']",Walk
9678,32822,heart_rate,35:13.1,"['72.0', '1']",Walk
9679,32823,heart_rate,35:14.2,"['71.0', '1']",Walk
9680,32824,heart_rate,35:15.4,"['67.0', '1']",Walk
9681,32825,heart_rate,35:16.2,"['69.0', '1']",Walk
9682,32826,heart_rate,35:17.2,"['65.0', '1']",Walk
9683,32827,heart_rate,35:24.3,"['64.0', '1']",Walk
9684,32828,heart_rate,35:26.3,"['66.0', '1']",Walk
9685,32829,heart_rate,35:27.3,"['68.0', '1']",Walk
9686,32830,heart_rate,35:37.4,"['67.0', '1']",Walk
9687,32831,heart_rate,35:45.3,"['67.0', '2']",Walk
9688,32832,heart_rate,35:48.6,"['67.0', '1']",Walk
9689,32854,heart_rate,38:41.0,"['66.0', '1']",Walk
9690,32855,heart_rate,38:41.1,"['67.0', '1']",Walk
9691,32856,heart_rate,38:41.1,"['68.0', '1']",Walk
9692,32857,heart_rate,38:41.2,"['69.0', '1']",Walk
9693,32858,heart_rate,38:41.3,"['68.0', '1']",Walk
9694,32859,heart_rate,38:41.9,"['69.0', '1']",Walk
9695,32860,heart_rate,38:41.9,"['68.0', '1']",Walk
9696,32861,heart_rate,38:41.9,"['69.0', '1']",Walk
9697,32862,heart_rate,38:42.1,"['68.0', '1']",Walk
9698,32863,heart_rate,38:42.1,"['68.0', '0']",Walk
9699,32864,heart_rate,38:42.1,"['68.0', '1']",Walk
9700,32865,heart_rate,38:42.1,"['69.0', '1']",Walk
9701,32866,heart_rate,38:42.3,"['70.0', '1']",Walk
9702,32867,heart_rate,38:42.5,"['71.0', '1']",Walk
9703,32868,heart_rate,38:42.5,"['73.0', '1']",Walk
9704,32869,heart_rate,38:42.6,"['75.0', '1']",Walk
9705,32870,heart_rate,38:42.6,"['76.0', '1']",Walk
9706,32871,heart_rate,38:42.9,"['78.0', '1']",Walk
9707,32872,heart_rate,38:43.1,"['79.0', '1']",Walk
9708,32873,heart_rate,38:43.1,"['78.0', '1']",Walk
9709,32874,heart_rate,38:43.3,"['77.0', '1']",Walk
9710,32875,heart_rate,38:43.3,"['76.0', '1']",Walk
9711,32876,heart_rate,38:43.5,"['74.0', '1']",Walk
9712,32877,heart_rate,38:43.5,"['73.0', '1']",Walk
9713,32878,heart_rate,38:43.5,"['72.0', '1']",Walk
9714,32879,heart_rate,38:43.5,"['70.0', '1']",Walk
9715,32880,heart_rate,38:43.7,"['69.0', '1']",Walk
9716,32881,heart_rate,38:43.7,"['68.0', '1']",Walk
9717,32882,heart_rate,38:43.7,"['67.0', '1']",Walk
9718,32889,heart_rate,39:01.8,"['66.0', '1']",Walk
9719,32895,heart_rate,39:19.0,"['67.0', '1']",Walk
9720,32896,heart_rate,39:20.0,"['66.0', '1']",Walk
9721,32897,heart_rate,39:25.9,"['67.0', '1']",Walk
9722,32898,heart_rate,39:36.0,"['66.0', '1']",Walk
9723,32904,heart_rate,41:27.3,"['65.0', '1']",Walk
9724,32905,heart_rate,41:27.3,"['64.0', '1']",Walk
9725,32906,heart_rate,41:27.3,"['65.0', '1']",Walk
9726,32907,heart_rate,41:27.3,"['64.0', '1']",Walk
9727,32908,heart_rate,41:27.4,"['63.0', '1']",Walk
9728,32909,heart_rate,41:27.7,"['62.0', '1']",Walk
9729,32910,heart_rate,41:27.7,"['61.0', '1']",Walk
9730,32911,heart_rate,41:27.8,"['62.0', '1']",Walk
9731,32912,heart_rate,41:27.9,"['61.0', '1']",Walk
9732,32913,heart_rate,41:28.1,"['62.0', '1']",Walk
9733,32914,heart_rate,41:28.5,"['62.0', '0']",Walk
9734,32915,heart_rate,41:28.8,"['61.0', '1']",Walk
9735,32916,heart_rate,41:28.8,"['60.0', '1']",Walk
9736,32917,heart_rate,41:28.8,"['59.0', '1']",Walk
9737,32918,heart_rate,41:28.8,"['58.0', '1']",Walk
9738,32919,heart_rate,41:28.8,"['58.0', '2']",Walk
9739,32920,heart_rate,41:28.8,"['57.0', '2']",Walk
9740,32921,heart_rate,41:28.9,"['57.0', '1']",Walk
9741,32922,heart_rate,41:33.1,"['58.0', '1']",Walk
9742,32923,heart_rate,41:34.9,"['63.0', '1']",Walk
9743,32924,heart_rate,41:36.1,"['54.0', '1']",Walk
9744,32925,heart_rate,41:36.9,"['50.0', '1']",Walk
9745,32926,heart_rate,41:51.1,"['51.0', '1']",Walk
9746,32927,heart_rate,41:57.1,"['54.0', '1']",Walk
9747,32936,heart_rate,41:59.2,"['55.0', '1']",Walk
9748,32943,heart_rate,42:22.4,"['56.0', '1']",Walk
9749,32950,heart_rate,42:34.3,"['57.0', '1']",Walk
9750,32951,heart_rate,42:35.5,"['58.0', '1']",Walk
9751,32952,heart_rate,42:37.4,"['60.0', '1']",Walk
9752,32953,heart_rate,42:55.7,"['61.0', '1']",Walk
9753,32954,heart_rate,42:57.5,"['60.0', '1']",Walk
9754,32962,heart_rate,43:28.9,"['61.0', '1']",Walk
9755,32963,heart_rate,43:36.8,"['67.0', '1']",Walk
9756,32964,heart_rate,43:37.8,"['69.0', '1']",Walk
9757,32965,heart_rate,43:39.0,"['71.0', '1']",Walk
9758,32966,heart_rate,43:50.9,"['72.0', '1']",Walk
9759,32967,heart_rate,43:53.8,"['73.0', '1']",Walk
9760,32976,heart_rate,44:00.0,"['72.0', '1']",Walk
9761,32977,heart_rate,44:09.3,"['73.0', '1']",Walk
9762,32978,heart_rate,44:10.1,"['72.0', '1']",Walk
9763,32979,heart_rate,44:29.1,"['71.0', '1']",Walk
9764,32980,heart_rate,44:31.2,"['69.0', '1']",Walk
9765,32982,heart_rate,44:34.2,"['68.0', '1']",Walk
9766,32983,heart_rate,44:43.3,"['67.0', '1']",Walk
9767,32984,heart_rate,44:48.4,"['68.0', '1']",Walk
9768,32985,heart_rate,44:49.3,"['67.0', '1']",Walk
9769,32986,heart_rate,44:50.3,"['68.0', '1']",Walk
9770,32993,heart_rate,45:03.3,"['71.0', '1']",Walk
9771,32994,heart_rate,45:04.5,"['80.0', '1']",Walk
9772,32995,heart_rate,45:05.7,"['82.0', '1']",Walk
9773,32996,heart_rate,45:06.5,"['72.0', '1']",Walk
9774,32997,heart_rate,45:07.5,"['62.0', '1']",Walk
9775,32998,heart_rate,45:08.6,"['57.0', '1']",Walk
9776,32999,heart_rate,45:10.4,"['58.0', '1']",Walk
9777,33000,heart_rate,45:11.6,"['59.0', '3']",Walk
9778,33001,heart_rate,45:12.4,"['60.0', '2']",Walk
9779,33002,heart_rate,45:16.6,"['61.0', '2']",Walk
9780,33003,heart_rate,45:18.7,"['60.0', '2']",Walk
9781,33004,heart_rate,45:19.5,"['59.0', '2']",Walk
9782,33005,heart_rate,45:20.5,"['58.0', '2']",Walk
9783,33006,heart_rate,45:21.7,"['57.0', '2']",Walk
9784,33007,heart_rate,45:23.5,"['56.0', '2']",Walk
9785,33008,heart_rate,45:26.7,"['55.0', '2']",Walk
9786,33009,heart_rate,45:27.6,"['55.0', '1']",Walk
9787,33010,heart_rate,45:29.6,"['56.0', '1']",Walk
9788,33011,heart_rate,45:31.8,"['52.0', '1']",Walk
9789,33012,heart_rate,45:34.8,"['54.0', '1']",Walk
9790,33013,heart_rate,45:36.6,"['53.0', '1']",Walk
9791,33014,heart_rate,45:50.8,"['54.0', '1']",Walk
9792,33015,heart_rate,45:54.9,"['53.0', '1']",Walk
9793,33023,heart_rate,46:05.1,"['54.0', '1']",Walk
9794,33024,heart_rate,46:11.0,"['55.0', '1']",Walk
9795,33025,heart_rate,46:25.2,"['54.0', '1']",Walk
9796,33026,heart_rate,46:32.0,"['55.0', '1']",Walk
9797,33027,heart_rate,46:36.1,"['56.0', '1']",Walk
9798,33028,heart_rate,46:46.2,"['57.0', '1']",Walk
9799,33029,heart_rate,46:55.2,"['58.0', '1']",Walk
9800,33037,heart_rate,47:12.3,"['59.0', '1']",Walk
9801,33038,heart_rate,47:30.6,"['59.0', '0']",Walk
9802,33039,heart_rate,47:49.5,"['60.0', '0']",Walk
9803,33040,heart_rate,47:52.5,"['60.0', '1']",Walk
9804,33047,heart_rate,47:59.6,"['59.0', '1']",Walk
9805,33048,heart_rate,48:09.7,"['60.0', '1']",Walk
9806,33049,heart_rate,48:18.8,"['66.0', '1']",Walk
9807,33050,heart_rate,48:21.0,"['64.0', '1']",Walk
9808,33051,heart_rate,48:21.8,"['63.0', '1']",Walk
9809,33052,heart_rate,48:25.8,"['66.0', '1']",Walk
9810,33053,heart_rate,48:28.9,"['64.0', '1']",Walk
9811,33054,heart_rate,48:29.9,"['56.0', '1']",Walk
9812,33055,heart_rate,48:32.9,"['57.0', '1']",Walk
9813,33056,heart_rate,48:43.0,"['59.0', '1']",Walk
9814,33057,heart_rate,48:47.9,"['60.0', '1']",Walk
9815,33069,heart_rate,49:02.0,"['63.0', '1']",Walk
9816,33070,heart_rate,49:08.1,"['65.0', '1']",Walk
9817,33071,heart_rate,49:11.1,"['66.0', '1']",Walk
9818,33072,heart_rate,49:13.3,"['64.0', '1']",Walk
9819,33073,heart_rate,49:15.3,"['65.0', '1']",Walk
9820,33074,heart_rate,49:23.4,"['64.0', '1']",Walk
9821,33075,heart_rate,49:33.5,"['63.0', '1']",Walk
9822,33076,heart_rate,49:34.3,"['65.0', '1']",Walk
9823,33077,heart_rate,49:35.2,"['67.0', '1']",Walk
9824,33078,heart_rate,49:36.4,"['68.0', '1']",Walk
9825,33079,heart_rate,49:41.4,"['69.0', '1']",Walk
9826,33080,heart_rate,49:50.5,"['71.0', '1']",Walk
9827,33081,heart_rate,49:54.5,"['70.0', '1']",Walk
9828,33082,heart_rate,49:56.5,"['69.0', '1']",Walk
9829,33083,heart_rate,49:57.4,"['65.0', '1']",Walk
9830,33091,heart_rate,49:58.7,"['66.0', '1']",Walk
9831,33093,heart_rate,49:59.4,"['65.0', '1']",Walk
9832,33099,heart_rate,50:07.6,"['63.0', '1']",Walk
9833,33101,heart_rate,50:08.7,"['61.0', '1']",Walk
9834,33102,heart_rate,50:09.5,"['60.0', '1']",Walk
9835,33103,heart_rate,50:22.6,"['59.0', '1']",Walk
9836,33104,heart_rate,50:46.8,"['57.0', '1']",Walk
9837,33111,heart_rate,51:11.1,"['59.0', '1']",Walk
9838,33112,heart_rate,51:13.1,"['60.0', '1']",Walk
9839,33113,heart_rate,51:16.0,"['61.0', '1']",Walk
9840,33114,heart_rate,51:23.2,"['60.0', '1']",Walk
9841,33115,heart_rate,51:27.1,"['61.0', '1']",Walk
9842,33116,heart_rate,51:33.3,"['62.0', '1']",Walk
9843,33117,heart_rate,51:35.4,"['56.0', '1']",Walk
9844,33118,heart_rate,51:36.2,"['53.0', '1']",Walk
9845,33119,heart_rate,51:37.2,"['54.0', '1']",Walk
